brand,model,ram_gb,storage_gb,age_months,battery_health,condition,launch_price,price
Samsung,Galaxy A55,6,256,11,87,Good,39999,25300.0
Motorola,Moto Razr 40 Ultra,8,128,30,85,Good,89999,29700.0
Oppo,Oppo Find X7 Ultra,12,512,21,76,Excellent,74999,31300.0
Realme,Realme 12 Pro+,6,128,24,71,Excellent,29999,11700.0
Apple,iPhone 17 Plus,16,128,31,76,Good,99900,38100.0
Motorola,Moto Razr 40 Ultra,12,128,2,83,Excellent,89999,79000.0
Apple,iPhone 12,16,128,12,86,Good,79900,54800.0
Samsung,Galaxy F54,8,128,1,94,Excellent,29999,31400.0
Apple,iPhone 13 Mini,12,128,37,69,Excellent,69900,22800.0
Vivo,Vivo X100 Pro,16,128,24,78,Good,89999,33200.0
Realme,Realme GT 6T,6,128,31,67,Good,30999,9100.0
Samsung,Galaxy Note 20 Ultra,24,256,10,86,Excellent,104999,80300.0
Samsung,Galaxy Note 20 Ultra,12,256,20,88,Good,104999,53600.0
Apple,iPhone 13 Pro Max,24,1024,24,76,Good,129000,60400.0
Xiaomi,Xiaomi 13 Pro,12,256,35,74,Good,79999,20700.0
Apple,iPhone 13 Mini,6,128,8,96,Good,69900,61800.0
Vivo,Vivo X90,12,128,15,94,Excellent,59999,35000.0
Motorola,Moto Razr 40 Ultra,16,128,11,77,Excellent,89999,53500.0
OnePlus,OnePlus 12R,12,256,44,58,Good,39999,9000.0
Samsung,Galaxy S23 Ultra,12,1024,7,85,Excellent,124999,97300.0
Vivo,Vivo X90,6,256,26,68,Poor,59999,14900.0
Vivo,Vivo X90,6,256,10,89,Fair,59999,31300.0
Samsung,Galaxy S23 FE,12,128,31,82,Excellent,59999,24100.0
Apple,iPhone 16 Pro,24,256,33,77,Excellent,134900,52900.0
Samsung,Galaxy S24+,8,512,14,79,Fair,99999,46000.0
Motorola,Moto Edge 50 Pro,8,128,38,71,Good,31999,7500.0
OnePlus,OnePlus Open,16,512,4,93,Fair,139999,102100.0
Xiaomi,Xiaomi 13 Pro,12,512,42,65,Fair,79999,15400.0
Apple,iPhone 16,12,128,13,88,Good,79900,58000.0
OnePlus,OnePlus 12R,6,128,21,83,Good,39999,19700.0
Samsung,Galaxy S23 Ultra,24,1024,25,70,Fair,124999,41900.0
Xiaomi,Poco F6,8,64,1,89,Good,29999,24700.0
Google,Pixel 7a,8,128,46,74,Excellent,43999,10800.0
Apple,iPhone XR,8,128,32,82,Good,76900,28500.0
Samsung,Galaxy A35,8,64,18,89,Good,30999,16500.0
Apple,iPhone 14,8,128,20,83,Fair,79900,38300.0
OnePlus,OnePlus Open,16,512,45,69,Good,139999,29700.0
Apple,iPhone 15 Plus,8,256,22,81,Good,89900,46000.0
OnePlus,OnePlus Nord 4,6,256,24,80,Good,29999,12800.0
Apple,iPhone 12 Mini,8,128,14,84,Good,69900,46700.0
Samsung,Galaxy S23 Ultra,16,1024,11,86,Fair,124999,69500.0
OnePlus,OnePlus 11R,12,256,13,81,Good,37999,22200.0
Apple,iPhone 17 Pro,12,512,45,72,Excellent,144900,37300.0
Xiaomi,Poco M6 Pro,6,128,27,82,Good,14999,5500.0
Vivo,Vivo V30 Pro,6,256,15,83,Good,41999,21000.0
Samsung,Galaxy Z Fold 5,12,256,30,70,Good,154999,52700.0
Samsung,Galaxy S24+,12,256,33,86,Excellent,99999,36600.0
Samsung,Galaxy F54,8,128,6,88,Excellent,29999,24500.0
Apple,iPhone 11 Pro Max,12,256,27,81,Good,109900,47900.0
Apple,iPhone 11 Pro Max,12,256,25,86,Excellent,109900,59000.0
Samsung,Galaxy Note 20 Ultra,16,512,22,85,Good,104999,48200.0
Nokia,Nokia X30,8,128,48,55,Good,36999,6500.0
IQOO,IQOO 12,8,256,6,100,Poor,52999,28400.0
Apple,iPhone 13 Mini,12,256,41,68,Excellent,69900,21000.0
Vivo,Vivo V29,8,64,1,89,Excellent,32999,27200.0
Samsung,Galaxy S24+,16,256,42,73,Fair,99999,21500.0
Nokia,Nokia G21,6,128,18,83,Good,12499,5900.0
Vivo,Vivo Y200,8,256,14,80,Good,21999,12000.0
Motorola,Moto Edge 50 Ultra,12,256,44,73,Good,54999,10400.0
Oppo,Oppo Reno 11 Pro,8,128,46,65,Good,37999,7400.0
Samsung,Galaxy A55,6,128,13,85,Good,39999,25200.0
Apple,iPhone 17 Pro,12,512,34,69,Excellent,144900,54700.0
OnePlus,OnePlus Open,12,256,45,62,Good,139999,30600.0
IQOO,IQOO Z9,8,256,43,58,Excellent,19999,4700.0
Realme,Realme 11 Pro,8,128,40,65,Good,23999,5500.0
Xiaomi,Redmi Note 13 Pro,6,64,48,66,Good,25999,4900.0
Motorola,Moto G85,4,128,22,74,Excellent,17999,7200.0
Samsung,Galaxy S24+,12,512,46,73,Good,99999,20500.0
OnePlus,OnePlus 10 Pro,12,256,38,65,Excellent,61999,17300.0
Samsung,Galaxy Z Fold 5,24,256,36,73,Excellent,154999,49000.0
Realme,Realme Narzo 70 Pro,6,256,44,72,Fair,19999,3400.0
Xiaomi,Xiaomi 14 Ultra,12,512,7,97,Excellent,99999,78800.0
Xiaomi,Poco F6,6,256,48,72,Excellent,29999,6100.0
Motorola,Moto Razr 40 Ultra,16,256,6,87,Excellent,89999,68300.0
Realme,Realme 12 Pro+,8,256,23,70,Fair,29999,10400.0
Motorola,Moto Edge 50 Pro,6,128,11,83,Good,31999,19500.0
Vivo,Vivo V29,6,256,14,76,Excellent,32999,17200.0
Motorola,Moto Razr 40 Ultra,12,256,41,61,Excellent,89999,20500.0
OnePlus,OnePlus 11,12,128,34,77,Fair,56999,15300.0
Nokia,Nokia G42 5G,6,64,47,73,Good,12999,3000.0
Xiaomi,Xiaomi 14,6,256,26,76,Excellent,69999,26500.0
Vivo,Vivo X100 Pro,8,512,33,75,Good,89999,25800.0
Apple,iPhone 13,12,128,47,76,Fair,79900,16100.0
Nothing,Nothing Phone 2a,8,256,12,89,Good,23999,15700.0
Realme,Realme Narzo 70 Pro,8,64,4,100,Good,19999,15700.0
Samsung,Galaxy M55,6,128,16,91,Excellent,26999,17900.0
Oppo,Oppo Find X7 Ultra,16,128,11,100,Good,74999,46700.0
Realme,Realme GT 6T,8,256,26,78,Good,30999,10800.0
Vivo,Vivo X90,12,128,37,73,Good,59999,14600.0
Samsung,Galaxy Z Fold 5,16,512,43,55,Fair,154999,29400.0
Samsung,Galaxy S23 Ultra,24,1024,31,73,Excellent,124999,46100.0
Realme,Realme GT 6T,8,64,16,75,Good,30999,14800.0
Oppo,Oppo A79,8,256,15,86,Excellent,19999,11300.0
Google,Pixel 9 Pro XL,24,1024,16,84,Excellent,124999,81800.0
Xiaomi,Poco X6 Pro,8,256,29,82,Fair,25999,8200.0
Apple,iPhone 11,8,128,31,79,Excellent,64900,25800.0
Apple,iPhone XS,8,256,31,67,Good,99900,37800.0
Samsung,Galaxy Note 20 Ultra,24,1024,11,81,Good,104999,68900.0
Realme,Realme 11 Pro,6,64,13,87,Excellent,23999,15100.0
Oppo,Oppo Reno 11 Pro,6,128,28,84,Poor,37999,9100.0
Apple,iPhone 15 Pro Max,24,512,43,68,Poor,159900,28400.0
Apple,iPhone 12,12,128,16,98,Fair,79900,48600.0
OnePlus,OnePlus 10 Pro,6,256,15,86,Excellent,61999,38200.0
Xiaomi,Xiaomi 13 Pro,16,128,18,74,Good,79999,34600.0
Vivo,Vivo T3,6,128,41,72,Good,19999,4600.0
Samsung,Galaxy F54,8,64,26,77,Good,29999,11200.0
Samsung,Galaxy Z Flip 5,12,128,14,76,Poor,99999,37800.0
OnePlus,OnePlus Nord 4,8,64,34,74,Fair,29999,8000.0
Apple,iPhone SE 2022,12,128,12,91,Excellent,43900,36200.0
Samsung,Galaxy S24 Ultra,12,256,46,57,Good,129999,28300.0
Samsung,Galaxy A55,12,256,10,90,Good,39999,27800.0
Nothing,Nothing Phone 2,6,256,1,93,Fair,44999,34900.0
Samsung,Galaxy M55,6,256,18,88,Good,26999,14500.0
Nokia,Nokia G42 5G,4,128,42,62,Fair,12999,3000.0
Apple,iPhone XS,8,512,34,75,Fair,99900,29900.0
Xiaomi,Xiaomi 14,8,256,37,68,Fair,69999,15600.0
Xiaomi,Redmi Note 13 Pro,8,256,23,74,Excellent,25999,11100.0
Vivo,Vivo X90,6,256,32,72,Excellent,59999,19000.0
Samsung,Galaxy Z Fold 5,16,256,21,75,Excellent,154999,72900.0
Google,Pixel 6a,6,256,39,64,Good,29999,8000.0
Nokia,Nokia G42 5G,4,64,15,89,Good,12999,6700.0
Realme,Realme Narzo 70 Pro,6,256,14,91,Excellent,19999,12000.0
OnePlus,OnePlus Nord 4,8,128,24,83,Fair,29999,11500.0
Oppo,Oppo Find X7 Ultra,8,256,1,89,Fair,74999,52700.0
Xiaomi,Xiaomi 14 Ultra,12,512,30,80,Excellent,99999,35800.0
Xiaomi,Poco X6 Pro,6,128,37,66,Excellent,25999,7200.0
Xiaomi,Xiaomi Pad 6,6,256,1,90,Excellent,26999,24700.0
Apple,iPhone 15 Pro,16,512,11,91,Good,134900,103700.0
Nothing,Nothing Phone 2a,8,128,14,90,Good,23999,15600.0
Apple,iPhone 13 Pro Max,24,512,39,70,Good,129000,36900.0
Oppo,Oppo F25 Pro,8,128,28,82,Fair,23999,7400.0
Apple,iPhone 16 Pro Max,16,256,33,73,Excellent,159900,62900.0
Samsung,Galaxy M55,6,256,30,77,Poor,26999,6400.0
Xiaomi,Redmi Note 13 Pro+,6,128,48,57,Excellent,31999,6400.0
Apple,iPhone 15 Plus,16,128,19,90,Fair,89900,47300.0
Realme,Realme 12 Pro+,6,128,43,60,Good,29999,6000.0
Samsung,Galaxy S23 FE,12,256,26,86,Good,59999,25500.0
Oppo,Oppo A79,6,256,10,84,Fair,19999,10800.0
Realme,Realme 12 Pro+,8,256,23,83,Good,29999,12700.0
Apple,iPhone 16 Pro,16,512,4,94,Excellent,134900,136700.0
Samsung,Galaxy Z Fold 5,16,1024,43,61,Good,154999,36100.0
Realme,Realme GT 6T,6,128,23,81,Good,30999,12800.0
Nokia,Nokia G21,6,128,32,64,Fair,12499,3100.0
Nokia,Nokia G42 5G,6,64,48,67,Good,12999,3000.0
IQOO,IQOO Z9,6,256,22,69,Good,19999,7800.0
Samsung,Galaxy A55,6,256,35,75,Good,39999,11200.0
OnePlus,OnePlus 11R,8,256,16,80,Fair,37999,18000.0
Realme,Realme Narzo 70 Pro,8,256,14,80,Good,19999,10500.0
Apple,iPhone 17 Plus,16,512,42,69,Good,99900,27000.0
Apple,iPhone 11 Pro,16,512,11,87,Fair,99900,62400.0
Apple,iPhone 11 Pro,16,256,12,92,Poor,99900,51500.0
Samsung,Galaxy M55,8,128,3,96,Excellent,26999,25900.0
Samsung,Galaxy S23 Ultra,16,512,27,72,Good,124999,46100.0
Samsung,Galaxy S23 FE,12,128,14,81,Excellent,59999,38800.0
Nothing,Nothing Phone 2a,6,256,48,66,Fair,23999,4000.0
Apple,iPhone 15,8,256,3,97,Good,79900,80600.0
Vivo,Vivo V30 Pro,8,256,46,66,Good,41999,8200.0
Samsung,Galaxy M55,6,64,20,88,Excellent,26999,14200.0
Samsung,Galaxy A55,8,256,1,99,Excellent,39999,39600.0
Apple,iPhone 12 Pro Max,24,256,2,96,Fair,129900,111800.0
OnePlus,OnePlus 12,6,128,5,96,Excellent,64999,56300.0
Xiaomi,Poco X6 Pro,6,256,6,97,Good,25999,19900.0
Google,Pixel 9,16,256,39,67,Good,79999,21900.0
Apple,iPhone 11 Pro,16,512,24,86,Excellent,99900,51700.0
Google,Pixel 8,16,256,35,75,Good,75999,23300.0
Oppo,Oppo A79,6,128,1,86,Good,19999,15400.0
Motorola,Moto Edge 50 Pro,6,256,46,65,Poor,31999,4400.0
Xiaomi,Xiaomi 14 Ultra,12,512,7,88,Poor,99999,46600.0
Google,Pixel 8 Pro,12,256,18,82,Good,106999,57500.0
Samsung,Galaxy S24 Ultra,24,512,3,85,Fair,129999,94500.0
Vivo,Vivo X100 Pro,12,256,24,68,Good,89999,32500.0
Samsung,Galaxy F54,8,128,35,80,Excellent,29999,10700.0
IQOO,IQOO 12,8,128,47,67,Excellent,52999,10400.0
Samsung,Galaxy Z Fold 5,24,512,5,85,Excellent,154999,127600.0
Realme,Realme Narzo 70 Pro,6,256,5,94,Good,19999,15800.0
Vivo,Vivo Y200,6,256,46,64,Good,21999,4300.0
IQOO,IQOO 12,6,128,12,84,Excellent,52999,33800.0
Oppo,Oppo A79,6,64,28,79,Fair,19999,5800.0
Xiaomi,Xiaomi Pad 6,8,256,43,65,Good,26999,5800.0
Motorola,Moto Edge 50 Ultra,6,256,41,78,Fair,54999,10000.0
Apple,iPhone 12 Mini,6,256,11,94,Excellent,69900,56900.0
Samsung,Galaxy S23 Ultra,16,256,34,82,Fair,124999,37000.0
Motorola,Moto Edge 50 Ultra,8,256,48,73,Fair,54999,8400.0
Samsung,Galaxy A55,12,128,45,57,Excellent,39999,9700.0
Realme,Realme 12 Pro+,8,128,37,64,Excellent,29999,8000.0
Motorola,Moto Razr 40 Ultra,8,256,1,85,Good,89999,74100.0
Nothing,Nothing Phone 2a,6,128,9,83,Good,23999,16400.0
Xiaomi,Poco F6,8,256,36,74,Good,29999,8000.0
Realme,Realme GT 6T,8,128,10,97,Good,30999,19700.0
Apple,iPhone 15 Pro,24,1024,43,77,Good,134900,36000.0
Vivo,Vivo V29,8,64,21,83,Fair,32999,12700.0
Realme,Realme 11 Pro,8,128,25,70,Fair,23999,7300.0
Samsung,Galaxy Z Fold 5,16,512,9,82,Good,154999,109500.0
Samsung,Galaxy Z Flip 5,12,512,46,62,Good,99999,19900.0
Nokia,Nokia G21,6,64,39,76,Fair,12499,3000.0
Samsung,Galaxy S24+,12,256,9,90,Good,99999,75400.0
Apple,iPhone 15 Pro Max,16,512,36,65,Good,159900,51700.0
Oppo,Oppo A79,8,256,3,97,Excellent,19999,17200.0
OnePlus,OnePlus 10 Pro,6,128,5,96,Fair,61999,45300.0
OnePlus,OnePlus 11,6,128,46,72,Excellent,56999,13300.0
Xiaomi,Xiaomi 13 Pro,12,512,25,77,Fair,79999,24000.0
Xiaomi,Poco M6 Pro,6,128,5,89,Poor,14999,7300.0
Oppo,Oppo Reno 11 Pro,6,256,47,67,Fair,37999,5900.0
Oppo,Oppo Find X7 Ultra,8,512,8,84,Good,74999,47500.0
Nokia,Nokia G21,4,128,43,68,Excellent,12499,3000.0
Oppo,Oppo Find X7 Ultra,8,512,6,100,Good,74999,56300.0
Motorola,Moto Edge 50 Pro,6,128,45,58,Good,31999,5900.0
Motorola,Moto Edge 50 Ultra,12,256,33,76,Fair,54999,12900.0
Google,Pixel 6a,8,256,35,83,Excellent,29999,11200.0
Samsung,Galaxy Note 20 Ultra,12,256,8,83,Excellent,104999,79800.0
Realme,Realme GT 6T,6,256,1,97,Poor,30999,19300.0
Realme,Realme Narzo 70 Pro,6,128,11,93,Good,19999,13000.0
Oppo,Oppo A79,6,256,22,80,Good,19999,8400.0
Nokia,Nokia X30,8,128,27,80,Good,36999,13700.0
Samsung,Galaxy S23 Ultra,24,512,41,79,Excellent,124999,32500.0
Oppo,Oppo Reno 11 Pro,6,256,13,86,Good,37999,21100.0
Realme,Realme 12 Pro+,6,128,3,95,Poor,29999,16700.0
Xiaomi,Redmi Note 13 Pro+,6,256,31,85,Good,31999,10400.0
Xiaomi,Poco F6,6,256,9,100,Good,29999,21100.0
Apple,iPhone 12 Pro Max,24,1024,33,66,Excellent,129900,50000.0
Apple,iPhone 14 Pro,12,1024,14,89,Good,129900,86500.0
Xiaomi,Xiaomi Pad 6,6,64,24,82,Good,26999,10500.0
Vivo,Vivo X100 Pro,12,256,46,58,Fair,89999,14100.0
Oppo,Oppo F25 Pro,6,64,41,70,Good,23999,5100.0
Apple,iPhone 12 Mini,6,256,20,82,Good,69900,39100.0
Apple,iPhone 14 Pro,12,256,39,74,Excellent,129900,39600.0
Motorola,Moto Razr 40 Ultra,8,128,16,74,Fair,89999,37600.0
IQOO,IQOO Neo 9 Pro,6,256,40,68,Fair,35999,7400.0
Oppo,Oppo F25 Pro,6,128,20,83,Good,23999,10700.0
Oppo,Oppo F25 Pro,8,256,5,91,Excellent,23999,20200.0
OnePlus,OnePlus Nord CE 4,6,256,9,82,Excellent,24999,18700.0
Samsung,Galaxy Z Flip 5,16,256,14,70,Excellent,99999,58100.0
Nothing,Nothing Phone 1,6,64,14,91,Excellent,29999,19500.0
Apple,iPhone 12 Pro Max,16,1024,3,99,Excellent,129900,135800.0
Samsung,Galaxy S23 FE,12,128,26,76,Good,59999,22700.0
OnePlus,OnePlus Open,16,256,30,83,Good,139999,53100.0
Oppo,Oppo F25 Pro,8,64,1,95,Good,23999,20000.0
Nokia,Nokia G21,4,64,36,75,Poor,12499,3000.0
Realme,Realme 12 Pro+,6,256,14,84,Fair,29999,14300.0
Motorola,Moto Edge 50 Pro,8,256,17,85,Excellent,31999,17500.0
Realme,Realme 12 Pro+,6,64,20,79,Good,29999,12500.0
Realme,Realme Narzo 70 Pro,6,256,3,98,Poor,19999,10900.0
Apple,iPhone 12 Mini,6,128,12,84,Excellent,69900,55200.0
Apple,iPhone 14 Pro,16,1024,47,64,Good,129900,28500.0
OnePlus,OnePlus 10 Pro,8,256,7,100,Excellent,61999,50400.0
Samsung,Galaxy S24 Ultra,16,1024,16,76,Good,129999,69300.0
Apple,iPhone 14 Plus,12,256,41,72,Poor,89900,16700.0
Vivo,Vivo V29,8,256,23,89,Fair,32999,12100.0
Vivo,Vivo V30 Pro,12,256,11,83,Excellent,41999,26100.0
Realme,Realme 12 Pro+,6,64,27,81,Excellent,29999,12000.0
OnePlus,OnePlus Nord CE 4,8,128,34,83,Good,24999,8000.0
Realme,Realme 12 Pro+,8,256,28,88,Excellent,29999,11600.0
Realme,Realme GT 6T,8,64,36,78,Excellent,30999,8800.0
OnePlus,OnePlus 10 Pro,6,256,32,78,Good,61999,18600.0
Google,Pixel 6a,8,64,24,77,Fair,29999,10700.0
Samsung,Galaxy S24+,8,512,7,87,Excellent,99999,78800.0
Oppo,Oppo Reno 11 Pro,8,256,32,82,Good,37999,12100.0
Apple,iPhone 17 Pro Max,12,256,47,60,Fair,169900,33300.0
Google,Pixel 8a,8,128,20,82,Fair,52999,25300.0
Vivo,Vivo T3,6,128,31,77,Excellent,19999,6400.0
IQOO,IQOO Z9,8,128,43,77,Excellent,19999,4500.0
Samsung,Galaxy A35,8,64,3,96,Good,30999,27100.0
Apple,iPhone 15,8,256,33,65,Fair,79900,24500.0
Xiaomi,Xiaomi 13 Pro,12,256,40,73,Fair,79999,16200.0
Xiaomi,Poco X6 Pro,6,64,32,75,Good,25999,7300.0
Vivo,Vivo V30 Pro,8,128,30,75,Fair,41999,11400.0
Motorola,Moto G85,4,128,33,71,Excellent,17999,5500.0
Vivo,Vivo T3,8,64,3,99,Good,19999,15700.0
IQOO,IQOO Neo 9 Pro,12,256,31,73,Fair,35999,9800.0
Google,Pixel 8a,6,128,27,76,Excellent,52999,22300.0
Samsung,Galaxy Z Flip 5,12,256,43,81,Good,99999,25500.0
Motorola,Moto Razr 40 Ultra,16,256,17,84,Good,89999,43600.0
Realme,Realme 11 Pro,8,128,48,58,Excellent,23999,4600.0
Realme,Realme 12 Pro+,8,128,17,90,Good,29999,15200.0
Samsung,Galaxy Note 20 Ultra,16,256,29,71,Good,104999,37300.0
Samsung,Galaxy A55,12,256,44,72,Good,39999,9200.0
Realme,Realme 11 Pro,8,64,16,79,Good,23999,11800.0
Apple,iPhone 17 Plus,12,512,1,89,Excellent,99900,109000.0
IQOO,IQOO Neo 9 Pro,12,128,12,93,Good,35999,21200.0
Xiaomi,Xiaomi Pad 6,8,128,48,57,Excellent,26999,5400.0
OnePlus,OnePlus 11R,8,128,4,91,Poor,37999,23400.0
Samsung,Galaxy S22 Ultra,12,1024,25,82,Good,109999,48700.0
Apple,iPhone 16 Plus,8,512,10,99,Good,89900,72100.0
Motorola,Moto G85,6,64,13,97,Good,17999,10600.0
Apple,iPhone 11 Pro,12,512,3,84,Excellent,99900,105800.0
IQOO,IQOO 12,8,128,37,69,Excellent,52999,14000.0
Samsung,Galaxy F54,8,64,4,89,Fair,29999,20200.0
Realme,Realme Narzo 70 Pro,8,64,31,77,Fair,19999,5200.0
Xiaomi,Redmi Note 13 Pro,8,256,30,74,Good,25999,8200.0
Apple,iPhone 14 Pro Max,12,256,28,82,Fair,139900,53200.0
Vivo,Vivo V30 Pro,8,256,34,76,Good,41999,11700.0
Samsung,Galaxy Note 20 Ultra,16,1024,42,67,Excellent,104999,26900.0
Oppo,Oppo A79,8,128,28,72,Fair,19999,5400.0
Samsung,Galaxy M55,6,64,39,76,Good,26999,6700.0
Apple,iPhone 16,8,128,32,87,Good,79900,30700.0
Realme,Realme 11 Pro,6,256,48,79,Excellent,23999,4700.0
OnePlus,OnePlus Open,12,512,45,65,Good,139999,31100.0
OnePlus,OnePlus 12R,6,256,42,61,Fair,39999,7900.0
OnePlus,OnePlus 12,8,128,35,83,Good,64999,19700.0
OnePlus,OnePlus 10 Pro,12,128,1,95,Fair,61999,49400.0
Xiaomi,Redmi Note 12 Pro,8,256,44,75,Excellent,23999,5200.0
Apple,iPhone 15 Pro Max,16,256,33,75,Excellent,159900,60500.0
Motorola,Moto Edge 50 Pro,8,128,16,85,Good,31999,15500.0
OnePlus,OnePlus Nord 4,8,128,18,90,Good,29999,17100.0
Oppo,Oppo Reno 11 Pro,6,128,12,82,Poor,37999,14600.0
Realme,Realme 11 Pro,8,64,46,68,Good,23999,4700.0
Samsung,Galaxy F54,8,64,14,83,Fair,29999,15900.0
Nothing,Nothing Phone 2,12,256,25,80,Good,44999,19700.0
Nothing,Nothing Phone 2,8,256,23,82,Excellent,44999,20800.0
Apple,iPhone 17 Pro,16,1024,42,60,Excellent,144900,43100.0
Samsung,Galaxy Note 20 Ultra,12,1024,30,71,Excellent,104999,37600.0
Samsung,Galaxy S24,16,512,23,82,Fair,79999,30100.0
Apple,iPhone 15 Pro Max,12,256,43,76,Poor,159900,28100.0
Samsung,Galaxy Note 20 Ultra,24,512,34,83,Excellent,104999,38600.0
Oppo,Oppo Find X7 Ultra,16,128,4,100,Fair,74999,49200.0
OnePlus,OnePlus 10 Pro,12,256,14,91,Fair,61999,33300.0
Xiaomi,Redmi Note 13 Pro+,6,128,46,64,Excellent,31999,6800.0
Apple,iPhone 16 Plus,12,128,35,75,Good,89900,30400.0
Motorola,Moto Edge 50 Pro,8,128,9,92,Good,31999,21800.0
Samsung,Galaxy A55,8,128,24,76,Good,39999,16400.0
OnePlus,OnePlus 12R,8,256,38,77,Excellent,39999,10900.0
OnePlus,OnePlus 12R,12,256,47,65,Excellent,39999,8500.0
Oppo,Oppo A79,8,64,44,57,Fair,19999,3300.0
Vivo,Vivo V30 Pro,12,256,38,71,Fair,41999,8900.0
OnePlus,OnePlus 11,12,256,19,71,Good,56999,26100.0
Apple,iPhone 12 Pro,12,512,27,74,Fair,119000,43900.0
Google,Pixel 8,12,256,33,71,Good,75999,25700.0
OnePlus,OnePlus 11,12,128,29,72,Good,56999,20300.0
Realme,Realme Narzo 70 Pro,8,128,24,82,Good,19999,7800.0
Apple,iPhone 16,8,128,33,64,Good,79900,28800.0
Apple,iPhone X,16,256,40,74,Excellent,89000,27300.0
Vivo,Vivo V30 Pro,8,256,39,79,Excellent,41999,10800.0
Xiaomi,Poco X6 Pro,8,256,7,90,Good,25999,17900.0
Vivo,Vivo T3,8,128,43,70,Excellent,19999,4500.0
Xiaomi,Xiaomi 14 Ultra,8,256,28,75,Good,99999,33500.0
Oppo,Oppo Find X7 Ultra,12,256,8,92,Poor,74999,35900.0
Vivo,Vivo V29,8,128,13,74,Fair,32999,15300.0
Google,Pixel 7 Pro,8,512,41,71,Fair,84999,19100.0
Samsung,Galaxy S24 Ultra,16,512,24,83,Excellent,129999,60800.0
Apple,iPhone 12 Mini,8,256,24,90,Poor,69900,25600.0
Realme,Realme 12 Pro+,6,128,43,64,Good,29999,6600.0
Oppo,Oppo A79,8,256,4,82,Good,19999,13800.0
Google,Pixel 9,8,512,27,74,Fair,79999,26000.0
Apple,iPhone 16 Pro,16,256,24,88,Good,134900,68800.0
Samsung,Galaxy M55,8,256,15,81,Excellent,26999,17100.0
Motorola,Moto Edge 50 Ultra,12,128,5,88,Good,54999,40600.0
Motorola,Moto Razr 40 Ultra,16,512,2,88,Poor,89999,46900.0
Xiaomi,Poco M6 Pro,4,64,6,100,Excellent,14999,11600.0
Apple,iPhone 17,8,512,46,74,Excellent,89900,23400.0
Apple,iPhone 14 Pro,24,512,16,83,Fair,129900,72700.0
Motorola,Moto Edge 50 Pro,8,256,11,88,Poor,31999,13900.0
Samsung,Galaxy A55,12,128,34,70,Good,39999,11600.0
Oppo,Oppo A79,8,128,26,93,Excellent,19999,8800.0
Motorola,Moto Edge 50 Pro,6,256,15,83,Excellent,31999,17500.0
Oppo,Oppo A79,8,128,31,85,Excellent,19999,7100.0
Xiaomi,Redmi Note 13 Pro,8,64,17,77,Fair,25999,10700.0
Oppo,Oppo A79,8,128,16,87,Good,19999,10400.0
Xiaomi,Poco M6 Pro,4,128,29,79,Good,14999,4700.0
Xiaomi,Poco M6 Pro,6,64,20,78,Poor,14999,4400.0
Google,Pixel 8,16,512,46,66,Excellent,75999,18700.0
Xiaomi,Redmi Note 13 Pro,6,64,40,73,Excellent,25999,6800.0
Realme,Realme Narzo 70 Pro,6,256,37,74,Poor,19999,3500.0
Xiaomi,Poco M6 Pro,4,64,43,64,Poor,14999,3000.0
Samsung,Galaxy A35,6,64,43,70,Fair,30999,6000.0
Xiaomi,Poco M6 Pro,6,64,12,79,Fair,14999,6800.0
Apple,iPhone 14 Plus,12,512,36,73,Good,89900,29300.0
Apple,iPhone SE 2020,8,256,20,81,Good,42500,25000.0
Nokia,Nokia X30,8,128,4,100,Excellent,36999,29800.0
Google,Pixel 7 Pro,16,256,43,64,Good,84999,21100.0
Nothing,Nothing Phone 1,8,256,25,79,Fair,29999,10000.0
Motorola,Moto Edge 50 Pro,8,256,48,66,Good,31999,5600.0
Realme,Realme 11 Pro,8,64,27,81,Excellent,23999,9500.0
Apple,iPhone XS Max,16,256,17,82,Fair,109900,56800.0
Samsung,Galaxy S23 FE,6,128,44,62,Good,59999,12800.0
Xiaomi,Xiaomi 13 Pro,8,128,21,81,Excellent,79999,38800.0
Realme,Realme 11 Pro,6,128,27,76,Excellent,23999,9200.0
OnePlus,OnePlus Nord 4,6,256,6,93,Good,29999,24800.0
Nothing,Nothing Phone 2,6,256,28,61,Excellent,44999,17400.0
Realme,Realme GT 6T,8,64,14,97,Excellent,30999,18600.0
Xiaomi,Xiaomi 14 Ultra,16,512,40,80,Good,99999,23700.0
Samsung,Galaxy S24,16,128,34,72,Excellent,79999,26100.0
Google,Pixel 8a,12,256,24,79,Fair,52999,19700.0
Vivo,Vivo X90,8,256,7,89,Poor,59999,29000.0
Apple,iPhone 12 Pro Max,24,256,3,88,Good,129900,122000.0
Nothing,Nothing Phone 2a,8,64,15,97,Excellent,23999,15000.0
Realme,Realme 12 Pro+,6,64,26,73,Excellent,29999,12000.0
Google,Pixel 6a,6,128,29,75,Excellent,29999,12400.0
Samsung,Galaxy S23 FE,6,128,40,74,Fair,59999,12700.0
Xiaomi,Poco F6,8,128,3,96,Excellent,29999,25500.0
Samsung,Galaxy Z Fold 5,16,512,33,85,Excellent,154999,55600.0
Xiaomi,Xiaomi 13 Pro,12,256,9,91,Fair,79999,47500.0
Xiaomi,Poco X6 Pro,6,64,30,76,Excellent,25999,9200.0
Nothing,Nothing Phone 2a,8,256,32,72,Excellent,23999,8300.0
Xiaomi,Poco X6 Pro,6,64,12,94,Fair,25999,13800.0
